episode,reward,steps,mode,seed
312,710.2099999999999,19,random,2
313,982.7500000000005,35,random,2
314,1149.2100000000005,39,random,2
315,693.9800000000002,32,random,2
316,710.8500000000004,35,random,2
317,638.8699999999999,23,random,2
318,979.69,51,random,2
319,1564.7299999999996,67,random,2
320,1145.0100000000011,49,random,2
321,1469.9500000000005,55,random,2
322,860.8700000000005,33,random,2
323,668.4799999999999,22,random,2
324,1164.1200000000003,38,random,2
325,753.0599999999997,24,random,2
326,926.03,37,random,2
327,1073.0300000000009,47,random,2
328,769.3600000000001,34,random,2
329,1051.4800000000002,32,random,2
330,845.8699999999999,33,random,2
331,919.4800000000002,22,random,2
332,671.4699999999998,23,random,2
333,653.5300000000001,27,random,2
334,1058.9100000000003,39,random,2
335,1037.5200000000002,28,random,2
336,978.0300000000004,27,random,2
337,750.8599999999998,24,random,2
338,1564.2699999999982,93,random,2
339,652.9099999999999,19,random,2
340,594.53,27,random,2
341,1564.059999999999,64,random,2
342,798.2,30,random,2
343,525.2399999999998,16,random,2
344,1545.699999999999,60,random,2
345,1160.3600000000006,44,random,2
346,935.6600000000004,24,random,2
347,882.1400000000002,36,random,2
348,977.5300000000004,27,random,2
349,860.9900000000002,31,random,2
350,1084.4100000000008,39,random,2
351,941.47,33,random,2
352,1797.7699999999995,53,random,2
353,693.28,22,random,2
354,955.5700000000004,43,random,2
355,1512.88,52,random,2
356,1163.7600000000002,34,random,2
357,638.2199999999999,18,random,2
358,1130.7800000000002,62,random,2
359,670.5300000000001,27,random,2
360,993.4199999999996,38,random,2
361,1408.7200000000005,38,random,2
362,932.66,14,random,2
363,865.7100000000003,39,random,2
364,1544.849999999998,85,random,2
365,636.6200000000001,28,random,2
366,955.34,36,random,2
367,921.8900000000002,31,random,2
368,601.1399999999996,26,random,2
369,824.5800000000002,22,random,2
370,1086.3100000000004,39,random,2
371,1605.9499999999985,65,random,2
372,732.0299999999999,37,random,2
373,1956.6699999999976,93,random,2
374,975.88,32,random,2
375,1007.36,54,random,2
376,1673.7099999999969,79,random,2
377,1007.15,25,random,2
378,969.15,35,random,2
379,1269.9100000000008,49,random,2
380,820.92,28,random,2
381,1134.4600000000005,64,random,2
382,1166.760000000001,44,random,2
383,1354.309999999999,49,random,2
384,743.1699999999998,33,random,2
385,919.0500000000004,25,random,2
386,863.9500000000003,25,random,2
387,888.28,42,random,2
388,1127.64,36,random,2
389,641.1600000000003,34,random,2
390,1051.3000000000002,30,random,2
391,712.8999999999997,30,random,2
392,768.0300000000001,27,random,2
393,1255.240000000001,46,random,2
394,897.6900000000004,31,random,2
395,1276.0300000000009,37,random,2
396,688.54,26,random,2
397,924.86,34,random,2
398,810.7,30,random,2
399,1969.309999999998,79,random,2
400,785.4599999999999,24,random,2
401,880.6300000000003,27,random,2
402,729.3199999999998,28,random,2
403,1004.11,49,random,2
404,807.81,19,random,2
405,1050.7399999999998,36,random,2
406,1333.35,35,random,2
407,1227.5400000000004,46,random,2
408,1384.199999999999,70,random,2
409,828.3799999999999,32,random,2
410,727.0300000000001,37,random,2
411,1037.91,39,random,2
412,2124.1299999999974,77,random,2
413,769.22,28,random,2
414,694.4999999999998,20,random,2
415,525.3699999999999,23,random,2
416,1035.8300000000004,27,random,2
417,764.7600000000002,24,random,2
418,666.48,32,random,2
419,993.7700000000004,33,random,2
420,1461.7699999999986,63,random,2
421,655.22,28,random,2
422,1266.4699999999998,43,random,2
423,1085.5299999999995,37,random,2
424,696.3,30,random,2
425,1270.6900000000005,41,random,2
426,1149.9000000000003,30,random,2
427,759.8400000000004,36,random,2
428,764.1600000000003,24,random,2
429,1166.8200000000006,38,random,2
430,772.7200000000001,48,random,2
431,866.32,28,random,2
432,879.8300000000002,27,random,2
433,920.6600000000004,24,random,2
434,804.0800000000002,32,random,2
435,634.15,15,random,2
436,1028.2100000000005,69,random,2
437,1208.7400000000002,36,random,2
438,837.6800000000002,52,random,2
439,892.67,33,random,2
440,692.4399999999998,36,random,2
441,862.69,21,random,2
442,1520.6799999999994,62,random,2
443,1472.1499999999996,85,random,2
444,1012.0099999999998,49,random,2
445,861.4100000000001,19,random,2
446,881.0700000000003,33,random,2
447,1412.61,49,random,2
448,636.62,18,random,2
449,921.4000000000002,30,random,2
450,728.3200000000004,28,random,2
451,1338.8399999999992,66,random,2
452,1542.8999999999992,50,random,2
453,785.0300000000002,27,random,2
454,546.8399999999997,26,random,2
455,1319.9199999999987,68,random,2
456,650.22,18,random,2
457,1666.519999999999,78,random,2
458,1165.96,34,random,2
459,525.2399999999998,16,random,2
460,1182.15,35,random,2
461,1110.9700000000007,43,random,2
462,1417.019999999999,68,random,2
463,1020.2900000000006,51,random,2
464,1160.4000000000003,40,random,2
465,696.7699999999998,23,random,2
466,733.1799999999997,32,random,2
467,920.5400000000004,26,random,2
468,804.7900000000001,21,random,2
469,903.35,45,random,2
470,1145.2400000000002,46,random,2
471,823.53,27,random,2
472,635.32,18,random,2
473,675.7099999999997,29,random,2
474,1145.6300000000006,27,random,2
475,1637.5099999999989,69,random,2
476,917.77,23,random,2
477,758.3299999999996,37,random,2
478,1356.3300000000004,47,random,2
479,1245.0600000000004,44,random,2
480,747.8700000000001,33,random,2
481,580.1399999999999,16,random,2
482,968.9,40,random,2
483,1186.4700000000007,43,random,2
484,1052.3800000000006,32,random,2
485,1049.8000000000004,30,random,2
486,899.6600000000003,34,random,2
487,955.9600000000006,34,random,2
488,1605.6899999999996,61,random,2
489,1107.2200000000005,28,random,2
490,1146.3600000000004,34,random,2
491,977.8900000000004,31,random,2
492,1098.7200000000012,68,random,2
493,862.34,26,random,2
494,839.1800000000001,32,random,2
495,1109.69,31,random,2
496,650.8999999999999,20,random,2
497,1489.0899999999997,41,random,2
498,1483.8699999999994,43,random,2
499,747.02,18,random,2
500,978.6900000000004,31,random,2
501,708.23,27,random,2
502,751.5999999999999,20,random,2
503,819.1900000000002,21,random,2
504,1853.099999999998,90,random,2
505,1885.499999999999,70,random,2
506,748.66,14,random,2
507,1052.73,27,random,2
508,1241.7900000000004,41,random,2
509,1044.5300000000002,27,random,2
510,708.95,15,random,2
511,830.6699999999998,33,random,2
512,1673.6699999999987,63,random,2
513,690.9,10,random,2
514,1102.6200000000006,48,random,2
515,840.5800000000003,32,random,2
516,1719.679999999999,62,random,2
517,881.8100000000003,29,random,2
518,1133.3100000000013,79,random,2
519,695.9999999999998,20,random,2
520,807.03,17,random,2
521,972.34,36,random,2
522,1051.6700000000003,33,random,2
523,764.2100000000002,19,random,2
524,522.8899999999999,11,random,2
525,1233.7900000000009,51,random,2
526,1634.0899999999988,71,random,2
527,712.84,26,random,2
528,752.1799999999998,22,random,2
529,1221.0100000000002,39,random,2
530,755.2200000000001,28,random,2
531,1105.3300000000006,47,random,2
532,879.16,34,random,2
533,866.64,26,random,2
534,1006.2000000000002,30,random,2
535,655.9799999999999,22,random,2
536,692.1400000000001,16,random,2
537,764.3499999999999,35,random,2
538,995.3000000000002,30,random,2
539,524.52,18,random,2
540,1128.3500000000004,45,random,2
541,849.7999999999998,40,random,2
542,1104.1300000000006,47,random,2
543,1464.959999999999,64,random,2
544,997.6400000000002,36,random,2
545,1235.4499999999998,55,random,2
546,1098.3800000000006,42,random,2
547,914.54,16,random,2
548,691.7600000000001,14,random,2
549,746.9100000000001,19,random,2
550,633.8399999999999,16,random,2
551,1554.7399999999989,56,random,2
552,1051.5300000000004,27,random,2
553,866.8900000000006,31,random,2
554,868.9000000000002,30,random,2
555,990.2100000000004,49,random,2
556,806.7700000000003,23,random,2
557,845.24,36,random,2
558,1105.7300000000002,27,random,2
559,724.7400000000001,36,random,2
560,695.7999999999997,20,random,2
561,742.6400000000001,36,random,2
562,708.8900000000002,21,random,2
563,711.7399999999999,26,random,2
564,918.9700000000004,23,random,2
565,770.6100000000001,29,random,2
566,881.7800000000004,32,random,2
567,974.0200000000006,48,random,2
568,1244.5200000000004,48,random,2
569,1448.7399999999998,66,random,2
570,753.64,26,random,2
571,991.8500000000004,25,random,2
572,765.51,29,random,2
573,918.4800000000002,22,random,2
574,772.7499999999999,35,random,2
575,1578.2799999999995,42,random,2
576,713.35,35,random,2
577,862.8100000000001,19,random,2
578,1330.41,39,random,2
579,879.3200000000002,28,random,2
580,749.3200000000002,18,random,2
581,1685.2399999999989,56,random,2
582,1350.2400000000002,46,random,2
583,1095.8400000000006,36,random,2
584,1491.2399999999998,46,random,2
585,1556.9799999999996,52,random,2
586,2039.4999999999973,100,random,2
587,1753.579999999999,72,random,2
588,920.67,33,random,2
589,1960.399999999998,100,random,2
590,1897.8299999999972,97,random,2
591,1476.4299999999998,47,random,2
592,866.7599999999999,24,random,2
593,839.8000000000002,30,random,2
594,1138.2800000000002,32,random,2
595,1435.9699999999998,53,random,2
596,1548.679999999999,72,random,2
597,747.1300000000001,27,random,2
598,940.18,32,random,2
599,766.68,32,random,2
